,State Name,Indicator Name,Date,Value
8465,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-03,256811.0
8466,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-04,257261.0
8467,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-05,257652.0
8468,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-06,257952.0
8469,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-07,258281.0
8470,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-08,258658.0
8471,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-09,258998.0
8472,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-10,259209.0
8473,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-11,259495.0
8474,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-12,259696.0
8475,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-13,259986.0
8476,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-14,260236.0
8477,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-15,260565.0
8478,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-16,260801.0
8479,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-17,261019.0
8480,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-18,261230.0
8481,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-19,261510.0
8482,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-20,261751.0
8483,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-21,261955.0
8484,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-22,262349.0
8485,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-23,262349.0
8486,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-24,262507.0
8487,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-25,262682.0
8488,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-26,262929.0
8489,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-27,263119.0
8490,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-28,263236.0
8491,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-29,263347.0
8492,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-30,263501.0
8493,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-01-31,263654.0
8494,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-01,263764.0
8495,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-02,263886.0
8496,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-03,263989.0
8497,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-04,264093.0
8498,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-05,264221.0
8499,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-06,264317.0
8500,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-07,264429.0
8501,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-08,264519.0
8502,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-09,264608.0
8503,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-10,264713.0
8504,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-11,264820.0
8505,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-12,264901.0
8506,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-13,265085.0
8507,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-14,265085.0
8508,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-15,265155.0
8509,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-16,265212.0
8510,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-17,265381.0
8511,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-18,265455.0
8512,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-19,265549.0
8513,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-20,265643.0
8514,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-21,265751.0
8515,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-22,265827.0
8516,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-23,266017.0
8517,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-24,266017.0
8518,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-25,266099.0
8519,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-26,266166.0
8520,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-27,266264.0
8521,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-02-28,266358.0
8522,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-01,266461.0
8523,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-02,266612.0
8524,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-03,266725.0
8525,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-04,266843.0
8526,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-05,266992.0
8527,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-06,267116.0
8528,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-07,267261.0
8529,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-08,267433.0
8530,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-09,267610.0
8531,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-10,267762.0
8532,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-11,267942.0
8533,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-12,268144.0
8534,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-13,268397.0
8535,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-14,268672.0
8536,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-15,268968.0
8537,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-16,269268.0
8538,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-17,269517.0
8539,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-18,269812.0
8540,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-19,270222.0
8541,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-20,270670.0
8542,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-21,271038.0
8543,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-22,271375.0
8544,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-23,271894.0
8545,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-24,272335.0
8546,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-25,272714.0
8547,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-26,273276.0
8548,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-27,274024.0
8549,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-28,274785.0
8550,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-29,276259.0
8551,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-30,276259.0
8552,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-03-31,277110.0
8553,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-01,277919.0
8554,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-02,278883.0
8555,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-03,280074.0
8556,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-04,281258.0
8557,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-05,282368.0
8558,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-06,283869.0
8559,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-07,284984.0
8560,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-08,286182.0
8561,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-09,287151.0
8562,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-10,289121.0
8563,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-11,292632.0
8564,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-12,292632.0
8565,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-13,294930.0
8566,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-14,297039.0
8567,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-15,299205.0
8568,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-16,301948.0
8569,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-17,304906.0
8570,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-18,307850.0
8571,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-19,311339.0
8572,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-20,318369.0
8573,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-21,318369.0
8574,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-22,322297.0
8575,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-23,328809.0
8576,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-24,335143.0
8577,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-25,340247.0
8578,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-26,352515.0
8579,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-27,352515.0
8580,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-28,359699.0
8581,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-29,367317.0
8582,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-04-30,376852.0
8583,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-01,386200.0
8584,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-02,394709.0
8585,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-03,405132.0
8586,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-04,418425.0
8587,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-05,429950.0
8588,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-06,440590.0
8589,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-07,452836.0
8590,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-08,466420.0
8591,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-09,480786.0
8592,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-10,493425.0
8593,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-11,525345.0
8594,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-12,525345.0
8595,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-13,539609.0
8596,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-14,555650.0
8597,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-15,570227.0
8598,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-16,582820.0
8599,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-17,597676.0
8600,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-18,611955.0
8601,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-19,626852.0
8602,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-20,638673.0
8603,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-21,653407.0
8604,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-22,666893.0
8605,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-23,678220.0
8606,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-24,687700.0
8607,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-25,696059.0
8608,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-26,702779.0
8609,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-27,708255.0
8610,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-28,713934.0
8611,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-29,718959.0
8612,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-30,722711.0
8613,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-05-31,726081.0
8614,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-01,729752.0
8615,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-02,733205.0
8616,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-03,735910.0
8617,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-04,738799.0
8618,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-05,741255.0
8619,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-06,742999.0
8620,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-07,744482.0
8621,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-08,746156.0
8622,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-09,747246.0
8623,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-10,748186.0
8624,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-11,749407.0
8625,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-12,750443.0
8626,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-13,751387.0
8627,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-14,752208.0
8628,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-15,753020.0
8629,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-16,753584.0
8630,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-17,753918.0
8631,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-18,754464.0
8632,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-19,754924.0
8633,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-20,755324.0
8634,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-21,755681.0
8635,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-22,755968.0
8636,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-23,756231.0
8637,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-24,756426.0
8638,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-25,756679.0
8639,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-26,756864.0
8640,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-27,757091.0
8641,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-28,757308.0
8642,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-29,757480.0
8643,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-06-30,757640.0
8644,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-01,757771.0
8645,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-02,757898.0
8646,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-03,758046.0
8647,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-04,758144.0
8648,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-05,758348.0
8649,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-06,758348.0
8650,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-07,758442.0
8651,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-08,758512.0
8652,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-09,758589.0
8653,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-10,758678.0
8654,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-11,758728.0
8655,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-12,758790.0
8656,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-13,758849.0
8657,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-14,758908.0
8658,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-15,758958.0
8659,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-16,759001.0
8660,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-17,759041.0
8661,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-18,759088.0
8662,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-19,759123.0
8663,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-20,759213.0
8664,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-21,759213.0
8665,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-22,759240.0
8666,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-23,759287.0
8667,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-24,759325.0
8668,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-25,759360.0
8669,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-26,759405.0
8670,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-27,759437.0
8671,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-28,759471.0
8672,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-29,759499.0
8673,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-30,759516.0
8674,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-07-31,759539.0
8675,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-01,759566.0
8676,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-02,759589.0
8677,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-03,759633.0
8678,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-04,759633.0
8679,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-05,759653.0
8680,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-06,759678.0
8681,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-07,759705.0
8682,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-08,759727.0
8683,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-09,759751.0
8684,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-10,759769.0
8685,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-11,759790.0
8686,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-12,759807.0
8687,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-13,759820.0
8688,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-14,759852.0
8689,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-15,759875.0
8690,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-16,759886.0
8691,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-17,759904.0
8692,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-18,759924.0
8693,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-19,759938.0
8694,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-20,759956.0
8695,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-21,759972.0
8696,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-22,759990.0
8697,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-23,760004.0
8698,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-24,760026.0
8699,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-25,760047.0
8700,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-26,760065.0
8701,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-27,760080.0
8702,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-28,760115.0
8703,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-29,760136.0
8704,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-30,760136.0
8705,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-08-31,760175.0
8706,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-01,760175.0
8707,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-02,760189.0
8708,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-03,760196.0
8709,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-04,760221.0
8710,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-05,760221.0
8711,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-06,760243.0
8712,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-07,760271.0
8713,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-08,760276.0
8714,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-09,760308.0
8715,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-10,760344.0
8716,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-11,760383.0
8717,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-12,760423.0
8718,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-13,760467.0
8719,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-14,760501.0
8720,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-15,760521.0
8721,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-16,760545.0
8722,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-17,760562.0
8723,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-18,760574.0
8724,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-19,760580.0
8725,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-20,760591.0
8726,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-21,760598.0
8727,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-22,760618.0
8728,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-23,760629.0
8729,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-24,760639.0
8730,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-25,760651.0
8731,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-26,760663.0
8732,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-27,760673.0
8733,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-28,760686.0
8734,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-29,760696.0
8735,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-09-30,760711.0
8736,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-01,760726.0
8737,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-02,760738.0
8738,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-03,760746.0
8739,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-04,760755.0
8740,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-05,760770.0
8741,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-06,760780.0
8742,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-07,760801.0
8743,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-08,760813.0
8744,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-09,760821.0
8745,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-10,760828.0
8746,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-11,760845.0
8747,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-12,760860.0
8748,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-13,760871.0
8749,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-14,760881.0
8750,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-15,760884.0
8751,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-16,760884.0
8752,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-17,760904.0
8753,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-18,760904.0
8754,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-19,760917.0
8755,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-20,760926.0
8756,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-21,760934.0
8757,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-22,760945.0
8758,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-23,760962.0
8759,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-24,760977.0
8760,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-25,760981.0
8761,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-26,760999.0
8762,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-27,761012.0
8763,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-28,761022.0
8764,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-29,761035.0
8765,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-30,761047.0
8766,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-10-31,761058.0
8767,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-01,761068.0
8768,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-02,761075.0
8769,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-03,761112.0
8770,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-04,761112.0
8771,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-05,761127.0
8772,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-06,761137.0
8773,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-07,761146.0
8774,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-08,761164.0
8775,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-09,761181.0
8776,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-10,761189.0
8777,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-11,761200.0
8778,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-12,761208.0
8779,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-13,761223.0
8780,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-14,761230.0
8781,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-15,761235.0
8782,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-16,761250.0
8783,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-17,761266.0
8784,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-18,761283.0
8785,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-19,761307.0
8786,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-20,761330.0
8787,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-21,761343.0
8788,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-22,761351.0
8789,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-23,761374.0
8790,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-24,761389.0
8791,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-25,761398.0
8792,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-26,761431.0
8793,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-27,761431.0
8794,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-28,761441.0
8795,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-29,761454.0
8796,Haryana,Cured/Discharged/Migrated Case of COVID-19,2021-11-30,761473.0
